dish_id,name_vi,region,origin,roles,serving_g,verified_by,note
VN-CANH-CAI-TOM-GVTT-cá,Canh cải nấu tôm (nêm muối ăn — hợp người dị ứng cá),all,vn,soup,210,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-CANH-CAI-TOM — biến thể gia vị tương đương natri),"Biến thể của `VN-CANH-CAI-TOM` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-TRUNG-CHIEN-GVTT-cá,Trứng chiên hành (nêm muối ăn — hợp người dị ứng cá),all,vn,protein,140,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-TRUNG-CHIEN — biến thể gia vị tương đương natri),"Biến thể của `VN-TRUNG-CHIEN` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-CANH-SU-HAO-GVTT-cá,Canh su hào cà rốt thịt băm (nêm muối ăn — hợp người dị ứng cá),all,vn,soup,250,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-CANH-SU-HAO — biến thể gia vị tương đương natri),"Biến thể của `VN-CANH-SU-HAO` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-NAM-XAO-THIT-BO-GVTT-cá,Nấm hương xào thịt bò (nêm muối ăn — hợp người dị ứng cá),all,vn,protein,165,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-NAM-XAO-THIT-BO — biến thể gia vị tương đương natri),"Biến thể của `VN-NAM-XAO-THIT-BO` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
BANH-MI-THIT-VCB-GVTT-cá,Bánh mì thịt (nêm muối ăn — hợp người dị ứng cá),south,vn,one_dish,192,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ BANH-MI-THIT-VCB — biến thể gia vị tương đương natri),"Biến thể của `BANH-MI-THIT-VCB` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
BANH-MI-THIT-VCB-GVTT-đậunành,Bánh mì thịt (nêm muối ăn — hợp người dị ứng đậu nành),south,vn,one_dish,192,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ BANH-MI-THIT-VCB — biến thể gia vị tương đương natri),"Biến thể của `BANH-MI-THIT-VCB` cho bệnh nhân DỊ ỨNG ĐẬU NÀNH. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
BUN-BO-HUE-VCB-GVTT-cá,Bún bò Huế (nêm muối ăn — hợp người dị ứng cá),central,vn,one_dish,472,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ BUN-BO-HUE-VCB — biến thể gia vị tương đương natri),"Biến thể của `BUN-BO-HUE-VCB` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
GOI-CUON-VCB-GVTT-cá,Gỏi cuốn (nêm muối ăn — hợp người dị ứng cá),south,vn,one_dish|vegetable,251,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ GOI-CUON-VCB — biến thể gia vị tương đương natri),"Biến thể của `GOI-CUON-VCB` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
COM-TAM-VCB-GVTT-cá,Cơm tấm sườn nướng (nêm muối ăn — hợp người dị ứng cá),south,vn,one_dish,257,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ COM-TAM-VCB — biến thể gia vị tương đương natri),"Biến thể của `COM-TAM-VCB` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
MI-QUANG-VCB-GVTT-cá,Mì Quảng (nêm muối ăn — hợp người dị ứng cá),central,vn,one_dish,286,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ MI-QUANG-VCB — biến thể gia vị tương đương natri),"Biến thể của `MI-QUANG-VCB` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
NUOC-CHAM-VCB-GVTT-cá,Nước chấm (nêm muối ăn — hợp người dị ứng cá),all,vn,condiment,30,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ NUOC-CHAM-VCB — biến thể gia vị tương đương natri),"Biến thể của `NUOC-CHAM-VCB` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
THIT-KHO-TRUNG-VCB-GVTT-cá,Thịt kho trứng (nêm muối ăn — hợp người dị ứng cá),south,vn,protein,342,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ THIT-KHO-TRUNG-VCB — biến thể gia vị tương đương natri),"Biến thể của `THIT-KHO-TRUNG-VCB` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
BUN-RIEU-VCB-GVTT-cá,Bún riêu cua (nêm muối ăn — hợp người dị ứng cá),north,vn,one_dish,509,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ BUN-RIEU-VCB — biến thể gia vị tương đương natri),"Biến thể của `BUN-RIEU-VCB` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
NIN-PHO-BO-CHIN-GVTT-cá,Phở bò chín (nêm muối ăn — hợp người dị ứng cá),north,vn,one_dish,229.1,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ NIN-PHO-BO-CHIN — biến thể gia vị tương đương natri),"Biến thể của `NIN-PHO-BO-CHIN` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
NIN-PHO-BO-TAI-GVTT-cá,Phở tái lăn (nêm muối ăn — hợp người dị ứng cá),north,vn,one_dish,240.4,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ NIN-PHO-BO-TAI — biến thể gia vị tương đương natri),"Biến thể của `NIN-PHO-BO-TAI` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
NIN-PHO-GA-GVTT-cá,Phở gà (nêm muối ăn — hợp người dị ứng cá),north,vn,one_dish,222.1,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ NIN-PHO-GA — biến thể gia vị tương đương natri),"Biến thể của `NIN-PHO-GA` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
GLU-CAI-THIA-XAO-GVTT-cá,Cải thìa xào (nêm muối ăn — hợp người dị ứng cá),all,vn,vegetable,159,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ GLU-CAI-THIA-XAO — biến thể gia vị tương đương natri),"Biến thể của `GLU-CAI-THIA-XAO` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
GLU-CANH-CHUA-TEP-GVTT-cá,Canh chua tép (nêm muối ăn — hợp người dị ứng cá),all,vn,soup,168,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ GLU-CANH-CHUA-TEP — biến thể gia vị tương đương natri),"Biến thể của `GLU-CANH-CHUA-TEP` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
GLU-CANH-CAI-XANH-THIT-GVTT-cá,Canh cải xanh thịt nạc (nêm muối ăn — hợp người dị ứng cá),all,vn,soup,112,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ GLU-CANH-CAI-XANH-THIT — biến thể gia vị tương đương natri),"Biến thể của `GLU-CANH-CAI-XANH-THIT` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
GLU-RAU-CU-LUOC-GVTT-cá,Rau củ luộc (nêm muối ăn — hợp người dị ứng cá),all,vn,vegetable,151,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ GLU-RAU-CU-LUOC — biến thể gia vị tương đương natri),"Biến thể của `GLU-RAU-CU-LUOC` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
GLU-CANH-BI-XANH-THIT-GVTT-cá,Canh bí xanh thịt nạc (nêm muối ăn — hợp người dị ứng cá),all,vn,soup,162,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ GLU-CANH-BI-XANH-THIT — biến thể gia vị tương đương natri),"Biến thể của `GLU-CANH-BI-XANH-THIT` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
GLU-BAP-CAI-CA-ROT-XAO-GVTT-cá,Bắp cải cà rốt xào tỏi (nêm muối ăn — hợp người dị ứng cá),all,vn,vegetable,212,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ GLU-BAP-CAI-CA-ROT-XAO — biến thể gia vị tương đương natri),"Biến thể của `GLU-BAP-CAI-CA-ROT-XAO` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
GLU-BO-XAO-OT-CHUONG-GVTT-cá,Thịt bò xào ớt chuông (nêm muối ăn — hợp người dị ứng cá),all,vn,protein,180,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ GLU-BO-XAO-OT-CHUONG — biến thể gia vị tương đương natri),"Biến thể của `GLU-BO-XAO-OT-CHUONG` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-CANH-RAU-NGOT-GVTT-cá,Canh rau ngót (nêm muối ăn — hợp người dị ứng cá),north,vn,soup,300,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-CANH-RAU-NGOT — biến thể gia vị tương đương natri),"Biến thể của `VN-CANH-RAU-NGOT` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-CANH-RAU-DEN-GVTT-cá,Canh rau dền (nêm muối ăn — hợp người dị ứng cá),all,vn,soup,300,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-CANH-RAU-DEN — biến thể gia vị tương đương natri),"Biến thể của `VN-CANH-RAU-DEN` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-CANH-BI-XANH-GVTT-cá,Canh bí xanh (nêm muối ăn — hợp người dị ứng cá),all,vn,soup,300,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-CANH-BI-XANH — biến thể gia vị tương đương natri),"Biến thể của `VN-CANH-BI-XANH` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-CANH-CAI-THAO-GVTT-cá,Canh cải thảo (nêm muối ăn — hợp người dị ứng cá),all,vn,soup,300,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-CANH-CAI-THAO — biến thể gia vị tương đương natri),"Biến thể của `VN-CANH-CAI-THAO` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-CANH-MUOP-GVTT-cá,Canh mướp (nêm muối ăn — hợp người dị ứng cá),all,vn,soup,300,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-CANH-MUOP — biến thể gia vị tương đương natri),"Biến thể của `VN-CANH-MUOP` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-CANH-CAI-XANH-GVTT-cá,Canh cải xanh (nêm muối ăn — hợp người dị ứng cá),all,vn,soup,300,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-CANH-CAI-XANH — biến thể gia vị tương đương natri),"Biến thể của `VN-CANH-CAI-XANH` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-RAU-MUONG-LUOC-GVTT-cá,Rau muống luộc (nêm muối ăn — hợp người dị ứng cá),all,vn,vegetable,170.65,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-RAU-MUONG-LUOC — biến thể gia vị tương đương natri),"Biến thể của `VN-RAU-MUONG-LUOC` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-CAI-NGOT-LUOC-GVTT-cá,Cải ngọt luộc (nêm muối ăn — hợp người dị ứng cá),all,vn,vegetable,170.65,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-CAI-NGOT-LUOC — biến thể gia vị tương đương natri),"Biến thể của `VN-CAI-NGOT-LUOC` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
